danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,id,uri,track_href,analysis_url,duration_ms,time_signature,target
0.644,0.422,1,-10.286,0,0.124,0.912,0.0498,0.155,0.374,75.96,audio_features,410rGaFDJPwjsr9m9RPCkz,spotify:track:410rGaFDJPwjsr9m9RPCkz,https://api.spotify.com/v1/tracks/410rGaFDJPwjsr9m9RPCkz,https://api.spotify.com/v1/audio-analysis/410rGaFDJPwjsr9m9RPCkz,191800,4,1
0.879,0.413,1,-9.161,0,0.0575,0.816,0.221,0.318,0.869,109.988,audio_features,2CBtdZVcpSwaxOcLUi1AGo,spotify:track:2CBtdZVcpSwaxOcLUi1AGo,https://api.spotify.com/v1/tracks/2CBtdZVcpSwaxOcLUi1AGo,https://api.spotify.com/v1/audio-analysis/2CBtdZVcpSwaxOcLUi1AGo,156027,4,1
0.785,0.903,2,-4.184,1,0.21,0.258,0.0,0.169,0.565,139.98,audio_features,29TPjc8wxfz4XMn21O7VsZ,spotify:track:29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/tracks/29TPjc8wxfz4XMn21O7VsZ,https://api.spotify.com/v1/audio-analysis/29TPjc8wxfz4XMn21O7VsZ,193234,4,1
0.673,0.649,1,-8.433,0,0.196,0.188,0.0,0.122,0.47,153.075,audio_features,2BJSMvOGABRxokHKB0OI8i,spotify:track:2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/tracks/2BJSMvOGABRxokHKB0OI8i,https://api.spotify.com/v1/audio-analysis/2BJSMvOGABRxokHKB0OI8i,153800,4,1
0.791,0.582,11,-7.323,0,0.286,0.0114,0.0,0.35,0.443,162.991,audio_features,1e1JKLEDKP7hEQzJfNAgPl,spotify:track:1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/tracks/1e1JKLEDKP7hEQzJfNAgPl,https://api.spotify.com/v1/audio-analysis/1e1JKLEDKP7hEQzJfNAgPl,181812,4,1
0.657,0.668,2,-6.208,1,0.136,0.0273,0.0,0.32,0.227,162.997,audio_features,1s9DTymg5UQrdorZf43JQm,spotify:track:1s9DTymg5UQrdorZf43JQm,https://api.spotify.com/v1/tracks/1s9DTymg5UQrdorZf43JQm,https://api.spotify.com/v1/audio-analysis/1s9DTymg5UQrdorZf43JQm,206333,4,1
0.642,0.69,11,-5.101,1,0.261,0.00599,1.3e-06,0.322,0.641,164.075,audio_features,4CzhtKifG867Lu5DNQVBSA,spotify:track:4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/tracks/4CzhtKifG867Lu5DNQVBSA,https://api.spotify.com/v1/audio-analysis/4CzhtKifG867Lu5DNQVBSA,124094,4,1
0.684,0.693,4,-6.651,0,0.0339,0.00534,0.0,0.506,0.108,134.988,audio_features,1BpKJw4RZxaFB88NE5uxXf,spotify:track:1BpKJw4RZxaFB88NE5uxXf,https://api.spotify.com/v1/tracks/1BpKJw4RZxaFB88NE5uxXf,https://api.spotify.com/v1/audio-analysis/1BpKJw4RZxaFB88NE5uxXf,135122,4,1
0.725,0.725,8,-6.067,0,0.159,0.0119,0.0,0.086,0.515,140.003,audio_features,3L0IKstjUgDFVQAbQIRZRv,spotify:track:3L0IKstjUgDFVQAbQIRZRv,https://api.spotify.com/v1/tracks/3L0IKstjUgDFVQAbQIRZRv,https://api.spotify.com/v1/audio-analysis/3L0IKstjUgDFVQAbQIRZRv,192027,4,1
0.581,0.877,8,-4.938,1,0.114,0.0151,0.0,0.826,0.353,77.006,audio_features,5gZYpjakt37G3c58FKcQwJ,spotify:track:5gZYpjakt37G3c58FKcQwJ,https://api.spotify.com/v1/tracks/5gZYpjakt37G3c58FKcQwJ,https://api.spotify.com/v1/audio-analysis/5gZYpjakt37G3c58FKcQwJ,236883,4,1
0.785,0.62,8,-6.667,1,0.254,0.0138,0.0,0.15,0.478,78.477,audio_features,59J5nzL1KniFHnU120dQzt,spotify:track:59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/tracks/59J5nzL1KniFHnU120dQzt,https://api.spotify.com/v1/audio-analysis/59J5nzL1KniFHnU120dQzt,235535,4,1
0.717,0.79,11,-4.213,1,0.2,0.33,0.000125,0.518,0.371,125.985,audio_features,3yk7PJnryiJ8mAPqsrujzf,spotify:track:3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/tracks/3yk7PJnryiJ8mAPqsrujzf,https://api.spotify.com/v1/audio-analysis/3yk7PJnryiJ8mAPqsrujzf,168784,4,1
0.17,0.0479,2,-27.021,1,0.0438,0.981,0.906,0.0795,0.0304,75.664,audio_features,4JOEMgLkrHp8K1XNmyNffH,spotify:track:4JOEMgLkrHp8K1XNmyNffH,https://api.spotify.com/v1/tracks/4JOEMgLkrHp8K1XNmyNffH,https://api.spotify.com/v1/audio-analysis/4JOEMgLkrHp8K1XNmyNffH,428153,3,0
0.139,0.148,7,-18.882,1,0.0386,0.929,0.954,0.106,0.0788,142.536,audio_features,2oUX4i8ByoaDrHHz9z5Bga,spotify:track:2oUX4i8ByoaDrHHz9z5Bga,https://api.spotify.com/v1/tracks/2oUX4i8ByoaDrHHz9z5Bga,https://api.spotify.com/v1/audio-analysis/2oUX4i8ByoaDrHHz9z5Bga,306533,3,0
0.25,0.00904,5,-31.617,1,0.041,0.995,0.922,0.0779,0.083,62.541,audio_features,086sjLPEqdKBgTxbTeCLCv,spotify:track:086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/tracks/086sjLPEqdKBgTxbTeCLCv,https://api.spotify.com/v1/audio-analysis/086sjLPEqdKBgTxbTeCLCv,233400,4,0
0.162,0.139,8,-20.694,1,0.0386,0.865,0.918,0.216,0.0903,94.009,audio_features,2s7oaW721ExcKoyxzDWD1D,spotify:track:2s7oaW721ExcKoyxzDWD1D,https://api.spotify.com/v1/tracks/2s7oaW721ExcKoyxzDWD1D,https://api.spotify.com/v1/audio-analysis/2s7oaW721ExcKoyxzDWD1D,481600,3,0
0.0864,0.00922,5,-32.924,0,0.0396,0.943,0.531,0.106,0.0301,85.284,audio_features,0kEBYD0sMCPtsfpwFLG9aj,spotify:track:0kEBYD0sMCPtsfpwFLG9aj,https://api.spotify.com/v1/tracks/0kEBYD0sMCPtsfpwFLG9aj,https://api.spotify.com/v1/audio-analysis/0kEBYD0sMCPtsfpwFLG9aj,517000,3,0
0.211,0.00756,7,-33.123,1,0.0455,0.994,0.89,0.0734,0.0391,118.247,audio_features,0DxTEuqiERU7W4Cfy6IeLa,spotify:track:0DxTEuqiERU7W4Cfy6IeLa,https://api.spotify.com/v1/tracks/0DxTEuqiERU7W4Cfy6IeLa,https://api.spotify.com/v1/audio-analysis/0DxTEuqiERU7W4Cfy6IeLa,184707,4,0
0.336,0.493,5,-14.472,1,0.0351,0.955,0.938,0.0948,0.666,81.648,audio_features,1quput6F30wXk7Ym6XMPvS,spotify:track:1quput6F30wXk7Ym6XMPvS,https://api.spotify.com/v1/tracks/1quput6F30wXk7Ym6XMPvS,https://api.spotify.com/v1/audio-analysis/1quput6F30wXk7Ym6XMPvS,121200,4,0
0.525,0.144,8,-22.617,1,0.0349,0.984,0.89,0.186,0.321,115.509,audio_features,4A1VmZQ2rdCS07En1TLDNb,spotify:track:4A1VmZQ2rdCS07En1TLDNb,https://api.spotify.com/v1/tracks/4A1VmZQ2rdCS07En1TLDNb,https://api.spotify.com/v1/audio-analysis/4A1VmZQ2rdCS07En1TLDNb,429933,4,0
0.235,0.166,5,-19.632,1,0.0347,0.992,0.87,0.101,0.0356,101.182,audio_features,5bi8ryL6gy6a1BRXOf43y9,spotify:track:5bi8ryL6gy6a1BRXOf43y9,https://api.spotify.com/v1/tracks/5bi8ryL6gy6a1BRXOf43y9,https://api.spotify.com/v1/audio-analysis/5bi8ryL6gy6a1BRXOf43y9,295560,4,0
0.0889,0.00849,5,-33.111,1,0.0453,0.832,0.815,0.12,0.034,86.682,audio_features,1FDMJ0sheMse5ELss1p7s0,spotify:track:1FDMJ0sheMse5ELss1p7s0,https://api.spotify.com/v1/tracks/1FDMJ0sheMse5ELss1p7s0,https://api.spotify.com/v1/audio-analysis/1FDMJ0sheMse5ELss1p7s0,659000,4,0
0.213,0.303,9,-13.698,1,0.0398,0.967,0.864,0.0611,0.0388,116.968,audio_features,7jbLjvNlKbfCRUoFWKo5TR,spotify:track:7jbLjvNlKbfCRUoFWKo5TR,https://api.spotify.com/v1/tracks/7jbLjvNlKbfCRUoFWKo5TR,https://api.spotify.com/v1/audio-analysis/7jbLjvNlKbfCRUoFWKo5TR,442293,5,0
0.0704,0.179,4,-17.395,0,0.0409,0.925,0.911,0.112,0.0354,77.027,audio_features,1xbCmCTvzd6nhbTJIg5pFu,spotify:track:1xbCmCTvzd6nhbTJIg5pFu,https://api.spotify.com/v1/tracks/1xbCmCTvzd6nhbTJIg5pFu,https://api.spotify.com/v1/audio-analysis/1xbCmCTvzd6nhbTJIg5pFu,329907,3,0
0.0684,0.0512,2,-22.718,1,0.0398,0.973,0.918,0.129,0.0394,70.895,audio_features,7MrRFi6swb5Jwef9esaJIF,spotify:track:7MrRFi6swb5Jwef9esaJIF,https://api.spotify.com/v1/tracks/7MrRFi6swb5Jwef9esaJIF,https://api.spotify.com/v1/audio-analysis/7MrRFi6swb5Jwef9esaJIF,785038,3,0
0.373,0.00783,6,-35.324,0,0.0369,0.995,0.894,0.0512,0.0815,65.097,audio_features,1vZAzqeYO2sAeTSGc24m2k,spotify:track:1vZAzqeYO2sAeTSGc24m2k,https://api.spotify.com/v1/tracks/1vZAzqeYO2sAeTSGc24m2k,https://api.spotify.com/v1/audio-analysis/1vZAzqeYO2sAeTSGc24m2k,252600,3,0
0.234,0.195,10,-20.666,1,0.0441,0.883,0.657,0.0861,0.0398,94.748,audio_features,7fAFoIehXy4Aou20Z63k8y,spotify:track:7fAFoIehXy4Aou20Z63k8y,https://api.spotify.com/v1/tracks/7fAFoIehXy4Aou20Z63k8y,https://api.spotify.com/v1/audio-analysis/7fAFoIehXy4Aou20Z63k8y,1039653,3,0
0.581,0.0646,5,-20.335,1,0.0457,0.99,0.909,0.103,0.0764,116.798,audio_features,5IeHIsegjkCOEHUrbs8hrF,spotify:track:5IeHIsegjkCOEHUrbs8hrF,https://api.spotify.com/v1/tracks/5IeHIsegjkCOEHUrbs8hrF,https://api.spotify.com/v1/audio-analysis/5IeHIsegjkCOEHUrbs8hrF,309067,3,0
0.0667,0.0287,7,-27.475,0,0.0464,0.92,0.939,0.179,0.0311,73.283,audio_features,5HDNrfDZXJpCLSKxB4npUB,spotify:track:5HDNrfDZXJpCLSKxB4npUB,https://api.spotify.com/v1/tracks/5HDNrfDZXJpCLSKxB4npUB,https://api.spotify.com/v1/audio-analysis/5HDNrfDZXJpCLSKxB4npUB,263253,4,0
0.109,0.242,10,-15.267,1,0.0333,0.963,0.799,0.121,0.0592,88.989,audio_features,29KwH2LEjfWEtiC2jCrLVw,spotify:track:29KwH2LEjfWEtiC2jCrLVw,https://api.spotify.com/v1/tracks/29KwH2LEjfWEtiC2jCrLVw,https://api.spotify.com/v1/audio-analysis/29KwH2LEjfWEtiC2jCrLVw,234027,4,0
0.847,0.445,6,-6.264,1,0.0483,0.441,0.0594,0.232,0.565,121.59,audio_features,5ZZDFjpBKdEfbfOZkzC7pJ,spotify:track:5ZZDFjpBKdEfbfOZkzC7pJ,https://api.spotify.com/v1/tracks/5ZZDFjpBKdEfbfOZkzC7pJ,https://api.spotify.com/v1/audio-analysis/5ZZDFjpBKdEfbfOZkzC7pJ,296893,3,0
0.3,0.297,7,-14.937,0,0.037,0.924,0.925,0.314,0.279,139.855,audio_features,59Id4KrBWiizuq53doxWtp,spotify:track:59Id4KrBWiizuq53doxWtp,https://api.spotify.com/v1/tracks/59Id4KrBWiizuq53doxWtp,https://api.spotify.com/v1/audio-analysis/59Id4KrBWiizuq53doxWtp,456000,4,0
0.0783,0.0523,5,-23.247,1,0.0471,0.896,0.945,0.0806,0.0327,82.015,audio_features,0cqcRqZgkNHanWQ8slYA0v,spotify:track:0cqcRqZgkNHanWQ8slYA0v,https://api.spotify.com/v1/tracks/0cqcRqZgkNHanWQ8slYA0v,https://api.spotify.com/v1/audio-analysis/0cqcRqZgkNHanWQ8slYA0v,583293,4,0
0.525,0.207,0,-24.234,1,0.0577,0.942,0.889,0.113,0.164,120.921,audio_features,1pFtsRVaYEcpStQ8nnodXX,spotify:track:1pFtsRVaYEcpStQ8nnodXX,https://api.spotify.com/v1/tracks/1pFtsRVaYEcpStQ8nnodXX,https://api.spotify.com/v1/audio-analysis/1pFtsRVaYEcpStQ8nnodXX,186693,4,0
0.114,0.0158,0,-25.243,1,0.0351,0.902,0.824,0.257,0.0481,82.868,audio_features,6xEBSvLDWaFinm8v3NZQCX,spotify:track:6xEBSvLDWaFinm8v3NZQCX,https://api.spotify.com/v1/tracks/6xEBSvLDWaFinm8v3NZQCX,https://api.spotify.com/v1/audio-analysis/6xEBSvLDWaFinm8v3NZQCX,209000,5,0
0.194,0.0545,4,-24.877,1,0.0366,0.983,0.945,0.0551,0.0385,140.966,audio_features,4rrrn8OLrttq7r9RgNXalU,spotify:track:4rrrn8OLrttq7r9RgNXalU,https://api.spotify.com/v1/tracks/4rrrn8OLrttq7r9RgNXalU,https://api.spotify.com/v1/audio-analysis/4rrrn8OLrttq7r9RgNXalU,644273,4,0
0.181,0.0734,2,-24.778,1,0.0404,0.972,0.888,0.0987,0.0723,71.623,audio_features,0YNY0I3Hkspqe2NlhuWAQu,spotify:track:0YNY0I3Hkspqe2NlhuWAQu,https://api.spotify.com/v1/tracks/0YNY0I3Hkspqe2NlhuWAQu,https://api.spotify.com/v1/audio-analysis/0YNY0I3Hkspqe2NlhuWAQu,165053,3,0
0.476,0.192,9,-15.753,1,0.064,0.976,0.928,0.119,0.114,116.542,audio_features,1Vk4yRsz0iBzDiZEoFMQyv,spotify:track:1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/tracks/1Vk4yRsz0iBzDiZEoFMQyv,https://api.spotify.com/v1/audio-analysis/1Vk4yRsz0iBzDiZEoFMQyv,98040,3,0
0.183,0.00896,7,-33.419,0,0.0494,0.964,0.835,0.118,0.0309,112.779,audio_features,1qcMDHMokaMkR5cND3Oar3,spotify:track:1qcMDHMokaMkR5cND3Oar3,https://api.spotify.com/v1/tracks/1qcMDHMokaMkR5cND3Oar3,https://api.spotify.com/v1/audio-analysis/1qcMDHMokaMkR5cND3Oar3,118960,3,0
0.141,0.0305,0,-27.732,0,0.0383,0.978,0.835,0.283,0.0475,101.443,audio_features,2IMJqn67oira0vy5DdqlO2,spotify:track:2IMJqn67oira0vy5DdqlO2,https://api.spotify.com/v1/tracks/2IMJqn67oira0vy5DdqlO2,https://api.spotify.com/v1/audio-analysis/2IMJqn67oira0vy5DdqlO2,391396,4,0
0.201,0.0425,0,-25.611,1,0.043,0.649,0.349,0.0884,0.0543,139.396,audio_features,6hVG3m6dephYvtGxntHyqO,spotify:track:6hVG3m6dephYvtGxntHyqO,https://api.spotify.com/v1/tracks/6hVG3m6dephYvtGxntHyqO,https://api.spotify.com/v1/audio-analysis/6hVG3m6dephYvtGxntHyqO,950718,4,0
0.277,0.0394,9,-31.355,0,0.0386,0.98,0.98,0.103,0.128,80.509,audio_features,0Ey7pzfnHQG3frp7dSOnLO,spotify:track:0Ey7pzfnHQG3frp7dSOnLO,https://api.spotify.com/v1/tracks/0Ey7pzfnHQG3frp7dSOnLO,https://api.spotify.com/v1/audio-analysis/0Ey7pzfnHQG3frp7dSOnLO,121693,4,0
0.153,0.0136,0,-22.72,1,0.0382,0.929,0.922,0.114,0.0316,105.597,audio_features,6JN1TOTbij0lynXvKNUlFw,spotify:track:6JN1TOTbij0lynXvKNUlFw,https://api.spotify.com/v1/tracks/6JN1TOTbij0lynXvKNUlFw,https://api.spotify.com/v1/audio-analysis/6JN1TOTbij0lynXvKNUlFw,562000,4,0
0.18,0.226,9,-16.457,0,0.042,0.951,0.982,0.0998,0.048,94.079,audio_features,6pWgRkpqVfxnj3WuIcJ7WP,spotify:track:6pWgRkpqVfxnj3WuIcJ7WP,https://api.spotify.com/v1/tracks/6pWgRkpqVfxnj3WuIcJ7WP,https://api.spotify.com/v1/audio-analysis/6pWgRkpqVfxnj3WuIcJ7WP,126960,4,0
0.0655,0.0137,9,-34.624,1,0.0498,0.953,0.824,0.108,0.0328,71.339,audio_features,3g98x0UrsfWzpiRR2gmLtR,spotify:track:3g98x0UrsfWzpiRR2gmLtR,https://api.spotify.com/v1/tracks/3g98x0UrsfWzpiRR2gmLtR,https://api.spotify.com/v1/audio-analysis/3g98x0UrsfWzpiRR2gmLtR,174800,4,0
0.127,0.0425,0,-21.933,1,0.0375,0.963,0.776,0.0804,0.036,89.379,audio_features,438QOmsz9tyVQzmE3cH8wG,spotify:track:438QOmsz9tyVQzmE3cH8wG,https://api.spotify.com/v1/tracks/438QOmsz9tyVQzmE3cH8wG,https://api.spotify.com/v1/audio-analysis/438QOmsz9tyVQzmE3cH8wG,225773,4,0
0.0621,0.0217,9,-26.478,1,0.046,0.957,0.852,0.0884,0.0342,70.364,audio_features,7HJofuhw3wp18YuTKq3KiV,spotify:track:7HJofuhw3wp18YuTKq3KiV,https://api.spotify.com/v1/tracks/7HJofuhw3wp18YuTKq3KiV,https://api.spotify.com/v1/audio-analysis/7HJofuhw3wp18YuTKq3KiV,861467,4,0
0.159,0.0376,8,-26.819,0,0.0401,0.96,0.881,0.0549,0.0327,84.075,audio_features,4NXmcUMQauqEtDYDgP0MEi,spotify:track:4NXmcUMQauqEtDYDgP0MEi,https://api.spotify.com/v1/tracks/4NXmcUMQauqEtDYDgP0MEi,https://api.spotify.com/v1/audio-analysis/4NXmcUMQauqEtDYDgP0MEi,562173,4,0
0.123,0.0484,5,-30.096,0,0.0445,0.972,0.863,0.106,0.0717,89.733,audio_features,3SW7ry8NMxnZk8buYsmfHc,spotify:track:3SW7ry8NMxnZk8buYsmfHc,https://api.spotify.com/v1/tracks/3SW7ry8NMxnZk8buYsmfHc,https://api.spotify.com/v1/audio-analysis/3SW7ry8NMxnZk8buYsmfHc,241053,3,0
0.235,0.0639,11,-24.404,0,0.049,0.962,0.603,0.466,0.0781,120.736,audio_features,04eShjKTWijeJJqGnhxpYK,spotify:track:04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/tracks/04eShjKTWijeJJqGnhxpYK,https://api.spotify.com/v1/audio-analysis/04eShjKTWijeJJqGnhxpYK,200360,3,0
0.074,0.0216,7,-25.086,1,0.0392,0.938,0.94,0.15,0.042,77.614,audio_features,7Br8VQqZs2KJESjzCTfezZ,spotify:track:7Br8VQqZs2KJESjzCTfezZ,https://api.spotify.com/v1/tracks/7Br8VQqZs2KJESjzCTfezZ,https://api.spotify.com/v1/audio-analysis/7Br8VQqZs2KJESjzCTfezZ,368933,5,0
0.305,0.184,9,-18.342,1,0.0409,0.969,0.781,0.132,0.0771,70.813,audio_features,7oB0QBEnGRIJjvlDc8YnM6,spotify:track:7oB0QBEnGRIJjvlDc8YnM6,https://api.spotify.com/v1/tracks/7oB0QBEnGRIJjvlDc8YnM6,https://api.spotify.com/v1/audio-analysis/7oB0QBEnGRIJjvlDc8YnM6,987267,4,0
0.13,0.00478,7,-36.593,0,0.0392,0.957,0.711,0.118,0.037,85.078,audio_features,13rYowrPC2dk2Jhavquy1F,spotify:track:13rYowrPC2dk2Jhavquy1F,https://api.spotify.com/v1/tracks/13rYowrPC2dk2Jhavquy1F,https://api.spotify.com/v1/audio-analysis/13rYowrPC2dk2Jhavquy1F,233893,3,0
0.263,0.0804,9,-30.661,1,0.0487,0.931,0.847,0.105,0.0965,107.761,audio_features,4rehJ6QJSNLQCK3Rav7pAe,spotify:track:4rehJ6QJSNLQCK3Rav7pAe,https://api.spotify.com/v1/tracks/4rehJ6QJSNLQCK3Rav7pAe,https://api.spotify.com/v1/audio-analysis/4rehJ6QJSNLQCK3Rav7pAe,256000,4,0
0.16,0.0821,4,-19.446,0,0.0373,0.972,0.876,0.37,0.0715,75.071,audio_features,1imoRSXo8nFz6GvMtRCcXd,spotify:track:1imoRSXo8nFz6GvMtRCcXd,https://api.spotify.com/v1/tracks/1imoRSXo8nFz6GvMtRCcXd,https://api.spotify.com/v1/audio-analysis/1imoRSXo8nFz6GvMtRCcXd,770000,4,0
0.0946,0.0129,4,-32.298,0,0.0491,0.903,0.294,0.082,0.0382,82.741,audio_features,4YPPXfCUuKEWvvsnl64BEA,spotify:track:4YPPXfCUuKEWvvsnl64BEA,https://api.spotify.com/v1/tracks/4YPPXfCUuKEWvvsnl64BEA,https://api.spotify.com/v1/audio-analysis/4YPPXfCUuKEWvvsnl64BEA,933076,4,0
0.152,0.0116,5,-33.668,1,0.0387,0.749,0.855,0.294,0.0387,137.649,audio_features,0Ee9oam0N0ZzxZSN9nogTQ,spotify:track:0Ee9oam0N0ZzxZSN9nogTQ,https://api.spotify.com/v1/tracks/0Ee9oam0N0ZzxZSN9nogTQ,https://api.spotify.com/v1/audio-analysis/0Ee9oam0N0ZzxZSN9nogTQ,65960,4,0
0.0928,0.0229,1,-27.583,1,0.0446,0.959,0.96,0.0989,0.0362,86.806,audio_features,1rci74bHqfuT3yv5NW7KOl,spotify:track:1rci74bHqfuT3yv5NW7KOl,https://api.spotify.com/v1/tracks/1rci74bHqfuT3yv5NW7KOl,https://api.spotify.com/v1/audio-analysis/1rci74bHqfuT3yv5NW7KOl,762547,4,0
0.36,0.0249,1,-27.017,1,0.0463,0.993,0.932,0.0454,0.0396,133.024,audio_features,6N7JzrteJv8lsr1GWYyu0b,spotify:track:6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/tracks/6N7JzrteJv8lsr1GWYyu0b,https://api.spotify.com/v1/audio-analysis/6N7JzrteJv8lsr1GWYyu0b,279160,5,0
0.223,0.0805,5,-22.658,1,0.0452,0.935,0.825,0.115,0.08,83.329,audio_features,2boZizYpgjYUOe03N7qBJS,spotify:track:2boZizYpgjYUOe03N7qBJS,https://api.spotify.com/v1/tracks/2boZizYpgjYUOe03N7qBJS,https://api.spotify.com/v1/audio-analysis/2boZizYpgjYUOe03N7qBJS,1092000,3,0
0.167,0.02,7,-31.634,1,0.0413,0.992,0.928,0.0714,0.0431,129.916,audio_features,5Aa3InQJHLUtSvTDtXXMsW,spotify:track:5Aa3InQJHLUtSvTDtXXMsW,https://api.spotify.com/v1/tracks/5Aa3InQJHLUtSvTDtXXMsW,https://api.spotify.com/v1/audio-analysis/5Aa3InQJHLUtSvTDtXXMsW,165307,4,0
0.176,0.0534,10,-27.626,1,0.0406,0.97,0.915,0.29,0.0332,71.673,audio_features,5TtmI9sfXw4VXco0PE21mV,spotify:track:5TtmI9sfXw4VXco0PE21mV,https://api.spotify.com/v1/tracks/5TtmI9sfXw4VXco0PE21mV,https://api.spotify.com/v1/audio-analysis/5TtmI9sfXw4VXco0PE21mV,132120,5,0
